YY,DD,MM,Time,Country,League,Season,HomeTeam,AwayTeam,HomeCode,AwayCode,HomeScore,AwayScore,MatchbookHomeOdd,MatchbookAwayOdd,PinnacleHomeOdd,PinnacleAwayOdd,Bet365HomeOdd,Bet365AwayOdd
2016,9,Feb,12:00:00 AM,USA,NBA ,2015/2016,Charlotte Hornets,Chicago Bulls,CHA,CHI,108,91,1.39,3.02,1.43,3.1,1.37,3.2
2016,9,Feb,12:00:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,Sacramento Kings,CLE,SAC,120,100,1.09,7.4,1.12,7.65,1.1,7.5
2016,9,Feb,12:00:00 AM,USA,NBA ,2015/2016,Indiana Pacers,Los Angeles Lakers,IND,LAL,89,87,1.1,7,1.13,7.22,1.11,6.75
2016,9,Feb,12:00:00 AM,USA,NBA ,2015/2016,Philadelphia 76ers,Los Angeles Clippers,PHI,LAC,92,98,4.7,1.19,4.85,1.22,5,1.19
2016,7,Feb,07:00:00 PM,USA,NBA ,2015/2016,Miami Heat,Los Angeles Clippers,MIA,LAC,93,100,1.81,2.01,1.95,1.95,1.83,2
2016,7,Feb,06:00:00 PM,USA,NBA ,2015/2016,Boston Celtics,Sacramento Kings,BOS,SAC,128,119,,,1.3,3.92,1.32,3.5
2016,7,Feb,06:00:00 PM,USA,NBA ,2015/2016,New York Knicks,Denver Nuggets,NYK,DEN,96,101,,,1.69,2.31,1.64,2.35
2016,7,Feb,06:00:00 PM,USA,NBA ,2015/2016,Orlando Magic,Atlanta Hawks,ORL,ATL,96,94,2.19,1.69,2.24,1.73,2.25,1.68
2016,7,Feb,02:00:00 AM,USA,NBA ,2015/2016,Golden State Warriors,Oklahoma City Thunder,GSW,OKC,116,108,1.22,4.35,1.26,4.34,1.22,4.5
2016,7,Feb,02:00:00 AM,USA,NBA ,2015/2016,Phoenix Suns,Utah Jazz,PHX,UTA,89,98,2.94,1.41,3.01,1.44,3.1,1.4
2016,7,Feb,01:30:00 AM,USA,NBA ,2015/2016,San Antonio Spurs,Los Angeles Lakers,SAS,LAL,106,102,1.01,17,1.03,17.65,1.03,15
2016,7,Feb,01:00:00 AM,USA,NBA ,2015/2016,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,110,114,1.35,3.22,1.38,3.31,1.33,3.4
2016,7,Feb,01:00:00 AM,USA,NBA ,2015/2016,Minnesota Timberwolves,Chicago Bulls,MIN,CHI,112,105,1.63,2.31,1.67,2.36,1.58,2.5
2016,7,Feb,12:30:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,New Orleans Pelicans,CLE,NOP,99,84,1.16,5.3,1.19,5.42,1.18,5.25
2016,7,Feb,12:30:00 AM,USA,NBA ,2015/2016,Philadelphia 76ers,Brooklyn Nets,PHI,BKN,103,98,1.81,2.02,1.91,2,1.8,2.05
2016,7,Feb,12:00:00 AM,USA,NBA ,2015/2016,Charlotte Hornets,Washington Wizards,CHA,WAS,108,104,1.53,2.53,1.56,2.59,1.5,2.7
2016,7,Feb,12:00:00 AM,USA,NBA ,2015/2016,Indiana Pacers,Detroit Pistons,IND,DET,112,104,1.57,2.43,1.61,2.49,1.58,2.5
2016,6,Feb,10:00:00 PM,USA,NBA ,2015/2016,Houston Rockets,Portland Trail Blazers,HOU,POR,79,96,1.48,2.68,1.51,2.75,1.45,2.8
2016,6,Feb,02:30:00 AM,USA,NBA ,2015/2016,Dallas Mavericks,San Antonio Spurs,DAL,SAS,90,116,3.36,1.33,3.35,1.38,3.35,1.34
2016,6,Feb,02:00:00 AM,USA,NBA ,2015/2016,Denver Nuggets,Chicago Bulls,DEN,CHI,115,110,1.83,1.95,1.88,2.03,1.9,1.9
2016,6,Feb,02:00:00 AM,USA,NBA ,2015/2016,Utah Jazz,Milwaukee Bucks,UTA,MIL,84,81,1.27,3.86,1.3,3.95,1.32,3.45
2016,6,Feb,12:30:00 AM,USA,NBA ,2015/2016,Brooklyn Nets,Sacramento Kings,BKN,SAC,128,119,2.84,1.43,2.91,1.47,3,1.41
2016,6,Feb,12:30:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,Boston Celtics,CLE,BOS,103,104,1.31,3.48,1.34,3.56,1.32,3.45
2016,6,Feb,12:30:00 AM,USA,NBA ,2015/2016,New York Knicks,Memphis Grizzlies,NYK,MEM,85,91,2.5,1.54,2.49,1.61,2.45,1.6
2016,6,Feb,12:00:00 AM,USA,NBA ,2015/2016,Atlanta Hawks,Indiana Pacers,ATL,IND,102,96,1.31,2.17,1.53,2.69,1.52,2.67
2016,6,Feb,12:00:00 AM,USA,NBA ,2015/2016,Charlotte Hornets,Miami Heat,CHA,MIA,95,98,1.83,1.95,1.91,2,1.86,1.95
2016,6,Feb,12:00:00 AM,USA,NBA ,2015/2016,Orlando Magic,Los Angeles Clippers,ORL,LAC,93,107,2.6,1.51,2.65,1.55,2.6,1.55
2016,6,Feb,12:00:00 AM,USA,NBA ,2015/2016,Washington Wizards,Philadelphia 76ers,WAS,PHI,106,94,1.15,5.3,1.22,4.9,1.22,4.5
2016,5,Feb,03:00:00 AM,USA,NBA ,2015/2016,Portland Trail Blazers,Toronto Raptors,POR,TOR,103,110,1.86,1.95,1.91,2,1.83,2
2016,5,Feb,02:30:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Los Angeles Lakers,NOP,LAL,96,99,1.14,5.7,1.17,5.87,1.15,5.75
2016,5,Feb,02:00:00 AM,USA,NBA ,2015/2016,Phoenix Suns,Houston Rockets,PHX,HOU,105,111,4.4,1.22,5,1.21,4,1.26
2016,5,Feb,12:00:00 AM,USA,NBA ,2015/2016,Detroit Pistons,New York Knicks,DET,NYK,111,105,1.52,2.56,1.51,2.75,1.55,2.6
2016,4,Feb,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Clippers,Minnesota Timberwolves,LAC,MIN,102,108,1.1,7.2,1.13,7.38,1.11,7
2016,4,Feb,03:00:00 AM,USA,NBA ,2015/2016,Sacramento Kings,Chicago Bulls,SAC,CHI,102,107,1.79,2.05,1.8,2.13,1.76,2.1
2016,4,Feb,02:00:00 AM,USA,NBA ,2015/2016,Utah Jazz,Denver Nuggets,UTA,DEN,85,81,1.34,3.26,1.38,3.35,1.35,3.3
2016,4,Feb,01:30:00 AM,USA,NBA ,2015/2016,Dallas Mavericks,Miami Heat,DAL,MIA,90,93,1.58,2.39,1.62,2.45,1.57,2.55
2016,4,Feb,01:30:00 AM,USA,NBA ,2015/2016,San Antonio Spurs,New Orleans Pelicans,SAS,NOP,110,97,1.06,9.8,1.08,10.16,1.07,9
2016,4,Feb,01:00:00 AM,USA,NBA ,2015/2016,Oklahoma City Thunder,Orlando Magic,OKC,ORL,117,114,1.05,10.2,1.08,10.44,1.07,9.5
2016,4,Feb,01:00:00 AM,USA,NBA ,2015/2016,Washington Wizards,Golden State Warriors,WAS,GSW,121,134,5.4,1.15,5.8,1.17,5.5,1.16
2016,4,Feb,12:30:00 AM,USA,NBA ,2015/2016,Boston Celtics,Detroit Pistons,BOS,DET,102,95,1.56,2.45,1.58,2.55,1.55,2.6
2016,4,Feb,12:30:00 AM,USA,NBA ,2015/2016,Brooklyn Nets,Indiana Pacers,BKN,IND,100,114,3.48,1.31,3.56,1.34,3.45,1.32
2016,4,Feb,12:00:00 AM,USA,NBA ,2015/2016,Charlotte Hornets,Cleveland Cavaliers,CHA,CLE,106,97,5.3,1.16,5.5,1.19,4.75,1.2
2016,4,Feb,12:00:00 AM,USA,NBA ,2015/2016,Philadelphia 76ers,Atlanta Hawks,PHI,ATL,86,124,3.92,1.26,4.01,1.29,4,1.26
2016,3,Feb,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Lakers,Minnesota Timberwolves,LAL,MIN,119,115,,,2.6,1.56,2.55,1.57
2016,3,Feb,03:00:00 AM,USA,NBA ,2015/2016,Portland Trail Blazers,Milwaukee Bucks,POR,MIL,107,95,1.32,3.4,1.36,3.48,1.33,3.4
2016,3,Feb,02:00:00 AM,USA,NBA ,2015/2016,Phoenix Suns,Toronto Raptors,PHX,TOR,97,104,4.75,1.19,4.9,1.22,4.75,1.2
2016,3,Feb,01:00:00 AM,USA,NBA ,2015/2016,Houston Rockets,Miami Heat,HOU,MIA,115,102,1.48,2.66,1.52,2.73,1.5,2.7
2016,3,Feb,12:30:00 AM,USA,NBA ,2015/2016,New York Knicks,Boston Celtics,NYK,BOS,89,97,2.13,1.73,2.18,1.77,2.15,1.74
2016,2,Feb,03:00:00 AM,USA,NBA ,2015/2016,Sacramento Kings,Milwaukee Bucks,SAC,MIL,111,104,1.57,2.43,1.61,2.49,1.57,2.55
2016,2,Feb,02:00:00 AM,USA,NBA ,2015/2016,Denver Nuggets,Toronto Raptors,DEN,TOR,112,93,2.95,1.41,3.01,1.44,2.95,1.42
2016,2,Feb,02:00:00 AM,USA,NBA ,2015/2016,Utah Jazz,Chicago Bulls,UTA,CHI,105,96,1.54,2.52,1.57,2.58,1.55,2.6
2016,2,Feb,01:30:00 AM,USA,NBA ,2015/2016,San Antonio Spurs,Orlando Magic,SAS,ORL,107,92,1.03,22,1.03,20.5,1.02,17
2016,2,Feb,01:00:00 AM,USA,NBA ,2015/2016,Atlanta Hawks,Dallas Mavericks,ATL,DAL,112,97,1.36,3.18,1.39,3.27,1.38,3.15
2016,2,Feb,01:00:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,95,110,1.69,2.18,1.72,2.25,1.66,2.3
2016,2,Feb,01:00:00 AM,USA,NBA ,2015/2016,Oklahoma City Thunder,Washington Wizards,OKC,WAS,114,98,1.17,5.1,1.21,5,1.2,4.75
2016,2,Feb,01:30:00 AM,USA,NBA ,2015/2016,Brooklyn Nets,Detroit Pistons,BKN,DET,100,105,2.86,1.43,2.93,1.47,2.95,1.42
2016,2,Feb,12:00:00 AM,USA,NBA ,2015/2016,Indiana Pacers,Cleveland Cavaliers,IND,CLE,106,111,2.65,1.49,2.59,1.56,2.75,1.47
2016,1,Feb,02:30:00 AM,USA,NBA ,2015/2016,Los Angeles Lakers,Charlotte Hornets,LAL,CHA,82,101,2.47,1.55,2.53,1.59,2.55,1.57
2016,1,Feb,02:00:00 AM,USA,NBA ,2015/2016,Portland Trail Blazers,Minnesota Timberwolves,POR,MIN,96,93,1.32,3.44,1.36,3.48,1.29,3.7
2016,1,Feb,12:30:00 AM,USA,NBA ,2015/2016,New York Knicks,Golden State Warriors,NYK,GSW,95,116,5.6,1.15,5.8,1.17,5.75,1.15
2016,1,Feb,12:00:00 AM,USA,NBA ,2015/2016,Dallas Mavericks,Phoenix Suns,DAL,PHX,91,78,1.12,6.5,1.14,6.69,1.12,6.5
2016,31,Jan,11:00:00 PM,USA,NBA ,2015/2016,Miami Heat,Atlanta Hawks,MIA,ATL,105,87,1.86,1.95,1.9,2.01,1.86,1.95
2016,31,Jan,11:00:00 PM,USA,NBA ,2015/2016,Orlando Magic,Boston Celtics,ORL,BOS,119,114,2.6,1.51,2.66,1.54,2.7,1.5
2016,31,Jan,08:30:00 PM,USA,NBA ,2015/2016,Los Angeles Clippers,Chicago Bulls,LAC,CHI,120,93,1.44,2.83,1.47,2.93,1.41,3
2016,31,Jan,01:30:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,San Antonio Spurs,CLE,SAS,117,103,2.19,1.69,2.24,1.73,2.2,1.71
2016,31,Jan,01:00:00 AM,USA,NBA ,2015/2016,Houston Rockets,Washington Wizards,HOU,WAS,122,123,1.57,2.43,1.64,2.42,1.66,2.3
2016,31,Jan,01:00:00 AM,USA,NBA ,2015/2016,Memphis Grizzlies,Sacramento Kings,MEM,SAC,121,117,1.68,2.2,1.72,2.25,1.71,2.2
2016,31,Jan,12:00:00 AM,USA,NBA ,2015/2016,Indiana Pacers,Denver Nuggets,IND,DEN,109,105,1.27,3.86,1.3,3.95,1.27,3.9
2016,31,Jan,12:00:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Brooklyn Nets,NOP,BKN,105,103,,,1.31,3.85,1.29,3.7
2016,30,Jan,11:30:00 PM,USA,NBA ,2015/2016,Toronto Raptors,Detroit Pistons,TOR,DET,111,107,1.27,3.82,1.3,3.92,1.3,3.65
2016,30,Jan,10:00:00 PM,USA,NBA ,2015/2016,Philadelphia 76ers,Golden State Warriors,PHI,GSW,105,108,25,1.03,22.73,1.02,21,1
2016,30,Jan,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Clippers,Los Angeles Lakers,LAC,LAL,105,93,1.03,13.5,1.06,12.98,1.05,12.25
2016,30,Jan,03:00:00 AM,USA,NBA ,2015/2016,Portland Trail Blazers,Charlotte Hornets,POR,CHA,109,91,1.42,2.92,1.47,2.93,1.43,2.9
2016,30,Jan,02:00:00 AM,USA,NBA ,2015/2016,Utah Jazz,Minnesota Timberwolves,UTA,MIN,103,90,1.28,3.76,1.31,3.85,1.29,3.7
2016,30,Jan,01:30:00 AM,USA,NBA ,2015/2016,Dallas Mavericks,Brooklyn Nets,DAL,BKN,91,79,1.18,5,1.2,5.2,1.19,5
2016,30,Jan,01:00:00 AM,USA,NBA ,2015/2016,Milwaukee Bucks,Miami Heat,MIL,MIA,103,107,1.91,1.91,1.95,1.95,1.86,1.95
2016,30,Jan,01:00:00 AM,USA,NBA ,2015/2016,Oklahoma City Thunder,Houston Rockets,OKC,HOU,116,108,1.27,3.86,1.3,3.95,1.28,3.75
2016,30,Jan,12:30:00 AM,USA,NBA ,2015/2016,Boston Celtics,Orlando Magic,BOS,ORL,113,94,1.24,4.05,1.27,4.18,1.26,4
2016,30,Jan,12:30:00 AM,USA,NBA ,2015/2016,Detroit Pistons,Cleveland Cavaliers,DET,CLE,106,114,2.56,1.52,2.59,1.56,2.6,1.55
2016,30,Jan,12:30:00 AM,USA,NBA ,2015/2016,New York Knicks,Phoenix Suns,NYK,PHX,102,84,1.23,4.25,1.26,4.38,1.23,4.25
2016,29,Jan,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Lakers,Chicago Bulls,LAL,CHI,91,114,4.2,1.23,4.34,1.26,4.25,1.23
2016,29,Jan,01:00:00 AM,USA,NBA ,2015/2016,Memphis Grizzlies,Milwaukee Bucks,MEM,MIL,103,83,1.48,2.66,1.53,2.71,1.47,2.75
2016,29,Jan,01:00:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Sacramento Kings,NOP,SAC,114,105,2.15,1.69,2.24,1.73,2.1,1.76
2016,29,Jan,01:00:00 AM,USA,NBA ,2015/2016,Toronto Raptors,New York Knicks,TOR,NYK,103,93,1.2,4.6,1.23,4.73,1.2,4.75
2016,29,Jan,12:00:00 AM,USA,NBA ,2015/2016,Indiana Pacers,Atlanta Hawks,IND,ATL,111,92,1.64,2.27,1.68,2.33,1.64,2.35
2016,29,Jan,12:00:00 AM,USA,NBA ,2015/2016,Washington Wizards,Denver Nuggets,WAS,DEN,113,117,1.34,3.14,1.38,3.35,1.34,3.35
2016,28,Jan,03:30:00 AM,USA,NBA ,2015/2016,Golden State Warriors,Dallas Mavericks,GSW,DAL,127,107,1.03,22,1.03,20.5,1.02,17
2016,28,Jan,02:00:00 AM,USA,NBA ,2015/2016,Utah Jazz,Charlotte Hornets,UTA,CHA,102,73,1.41,2.94,1.44,3.01,1.41,3
2016,28,Jan,01:00:00 AM,USA,NBA ,2015/2016,Atlanta Hawks,Los Angeles Clippers,ATL,LAC,83,85,1.65,2.26,1.68,2.32,1.66,2.3
2016,28,Jan,01:00:00 AM,USA,NBA ,2015/2016,Minnesota Timberwolves,Oklahoma City Thunder,MIN,OKC,123,126,3.86,1.27,3.95,1.3,3.8,1.27
2016,28,Jan,01:00:00 AM,USA,NBA ,2015/2016,San Antonio Spurs,Houston Rockets,SAS,HOU,130,99,1.16,5.3,1.19,5.42,1.15,5.75
2016,28,Jan,12:30:00 AM,USA,NBA ,2015/2016,Boston Celtics,Denver Nuggets,BOS,DEN,111,103,1.21,4.4,1.24,4.54,1.23,4.25
2016,28,Jan,12:30:00 AM,USA,NBA ,2015/2016,Detroit Pistons,Philadelphia 76ers,DET,PHI,110,97,1.07,8.4,1.1,8.67,1.08,8.5
2016,28,Jan,12:00:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,Phoenix Suns,CLE,PHX,115,93,1.03,22,1.03,20.5,1.02,16.5
2016,27,Jan,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Lakers,Dallas Mavericks,LAL,DAL,90,92,3.86,1.27,3.95,1.3,3.75,1.28
2016,27,Jan,03:00:00 AM,USA,NBA ,2015/2016,Portland Trail Blazers,Sacramento Kings,POR,SAC,112,97,1.57,2.66,1.58,2.55,1.74,2.15
2016,27,Jan,01:00:00 AM,USA,NBA ,2015/2016,Milwaukee Bucks,Orlando Magic,MIL,ORL,107,100,1.42,2.88,1.47,2.91,1.42,2.95
2016,27,Jan,12:30:00 AM,USA,NBA ,2015/2016,Brooklyn Nets,Miami Heat,BKN,MIA,98,102,2.49,1.55,2.55,1.58,2.55,1.57
2016,27,Jan,12:30:00 AM,USA,NBA ,2015/2016,New York Knicks,Oklahoma City Thunder,NYK,OKC,122,128,3.26,1.34,3.35,1.38,3.2,1.37
2016,27,Jan,12:30:00 AM,USA,NBA ,2015/2016,Toronto Raptors,Washington Wizards,TOR,WAS,106,89,1.25,4,1.3,3.92,1.28,3.75
2016,27,Jan,12:00:00 AM,USA,NBA ,2015/2016,Indiana Pacers,Los Angeles Clippers,IND,LAC,89,91,1.95,1.86,1.94,1.96,1.83,2
2016,27,Jan,12:00:00 AM,USA,NBA ,2015/2016,Philadelphia 76ers,Phoenix Suns,PHI,PHX,113,103,1.65,2.26,1.68,2.33,1.64,2.35
2016,26,Jan,03:30:00 AM,USA,NBA ,2015/2016,Golden State Warriors,San Antonio Spurs,GSW,SAS,120,90,1.48,2.66,1.65,2.39,1.54,2.65
2016,26,Jan,03:00:00 AM,USA,NBA ,2015/2016,Sacramento Kings,Charlotte Hornets,SAC,CHA,128,129,1.35,3.22,1.38,3.31,1.38,3.15
2016,26,Jan,02:00:00 AM,USA,NBA ,2015/2016,Denver Nuggets,Atlanta Hawks,DEN,ATL,105,119,2.74,1.47,2.86,1.48,2.8,1.45
2016,26,Jan,02:00:00 AM,USA,NBA ,2015/2016,Utah Jazz,Detroit Pistons,UTA,DET,92,95,1.79,2.05,1.83,2.1,1.8,2.05
2016,26,Jan,01:00:00 AM,USA,NBA ,2015/2016,Chicago Bulls,Miami Heat,CHI,MIA,84,89,1.31,3.94,1.31,3.85,1.3,3.65
2016,26,Jan,01:00:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Houston Rockets,NOP,HOU,111,112,,,1.56,2.62,1.55,2.6
2016,26,Jan,01:00:00 AM,USA,NBA ,2015/2016,Memphis Grizzlies,Orlando Magic,MEM,ORL,108,102,1.39,3.02,1.43,3.1,1.41,3
2016,26,Jan,12:00:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,Minnesota Timberwolves,CLE,MIN,114,107,1.05,10.2,1.08,10.44,1.06,10
2016,26,Jan,12:00:00 AM,USA,NBA ,2015/2016,Washington Wizards,Boston Celtics,WAS,BOS,91,116,1.73,2.13,1.77,2.18,1.74,2.15
2016,25,Jan,12:30:00 AM,USA,NBA ,2015/2016,Brooklyn Nets,Oklahoma City Thunder,BKN,OKC,116,106,11,1.04,11.51,1.07,9.5,1.07
2016,25,Jan,12:00:00 AM,USA,NBA ,2015/2016,Philadelphia 76ers,Boston Celtics,PHI,BOS,92,112,4.15,1.24,4.26,1.27,4.5,1.22
2016,24,Jan,11:00:00 PM,USA,NBA ,2015/2016,Toronto Raptors,Los Angeles Clippers,TOR,LAC,112,94,1.76,2.07,1.81,2.12,1.8,2.05
2016,24,Jan,08:30:00 PM,USA,NBA ,2015/2016,Houston Rockets,Dallas Mavericks,HOU,DAL,115,104,1.67,2.25,1.7,2.29,1.68,2.25
2016,24,Jan,03:30:00 AM,USA,NBA ,2015/2016,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,121,103,1.12,6.3,1.15,6.52,1.16,5.5
2016,24,Jan,03:30:00 AM,USA,NBA ,2015/2016,Sacramento Kings,Indiana Pacers,SAC,IND,108,97,,,1.68,2.33,1.66,2.3
2016,24,Jan,02:30:00 AM,USA,NBA ,2015/2016,Denver Nuggets,Detroit Pistons,DEN,DET,104,101,2.26,1.65,2.32,1.68,2.35,1.64
2016,24,Jan,02:00:00 AM,USA,NBA ,2015/2016,Phoenix Suns,Atlanta Hawks,PHX,ATL,98,95,6.7,1.16,6.45,1.15,6,1.14
2016,24,Jan,01:30:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,Chicago Bulls,CLE,CHI,83,96,1.13,6,1.16,6.16,1.12,6.5
2016,24,Jan,01:00:00 AM,USA,NBA ,2015/2016,Minnesota Timberwolves,Memphis Grizzlies,MIN,MEM,106,101,2.22,1.77,2.38,1.65,2.2,1.71
2016,24,Jan,12:00:00 AM,USA,NBA ,2015/2016,Charlotte Hornets,New York Knicks,CHA,NYK,97,84,1.81,2.02,1.85,2.07,1.8,2.05
2016,24,Jan,12:00:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Milwaukee Bucks,NOP,MIL,116,99,1.4,2.98,1.43,3.05,1.43,2.9
2016,23,Jan,03:30:00 AM,USA,NBA ,2015/2016,Golden State Warriors,Indiana Pacers,GSW,IND,122,110,1.06,9.8,1.08,10.16,1.07,9.5
2016,23,Jan,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Lakers,San Antonio Spurs,LAL,SAS,95,108,17,1.01,17.65,1.03,16.5,1.02
2016,23,Jan,01:30:00 AM,USA,NBA ,2015/2016,Dallas Mavericks,Oklahoma City Thunder,DAL,OKC,106,109,3.22,1.35,3.35,1.38,3.2,1.37
2016,23,Jan,01:00:00 AM,USA,NBA ,2015/2016,Houston Rockets,Milwaukee Bucks,HOU,MIL,102,98,1.69,2.18,1.74,2.23,1.68,2.25
2016,23,Jan,01:00:00 AM,USA,NBA ,2015/2016,Toronto Raptors,Miami Heat,TOR,MIA,101,81,1.18,5,1.2,5.2,1.19,5
2016,23,Jan,12:30:00 AM,USA,NBA ,2015/2016,Boston Celtics,Chicago Bulls,BOS,CHI,110,101,1.63,2.31,1.69,2.31,1.64,2.35
2016,23,Jan,12:30:00 AM,USA,NBA ,2015/2016,Brooklyn Nets,Utah Jazz,BKN,UTA,86,108,2.68,1.48,2.75,1.51,2.8,1.45
2016,23,Jan,12:30:00 AM,USA,NBA ,2015/2016,New York Knicks,Los Angeles Clippers,NYK,LAC,88,116,,,2,1.91,2,1.83
2016,23,Jan,12:00:00 AM,USA,NBA ,2015/2016,Orlando Magic,Charlotte Hornets,ORL,CHA,116,120,1.58,2.39,1.62,2.45,1.6,2.45
2016,22,Jan,03:30:00 AM,USA,NBA ,2015/2016,Phoenix Suns,San Antonio Spurs,PHX,SAS,89,117,14,1.02,14.82,1.05,11,1.05
2016,22,Jan,03:00:00 AM,USA,NBA ,2015/2016,Sacramento Kings,Atlanta Hawks,SAC,ATL,91,88,1.86,1.95,1.91,2,1.86,1.95
2016,22,Jan,02:00:00 AM,USA,NBA ,2015/2016,Denver Nuggets,Memphis Grizzlies,DEN,MEM,101,102,2.06,1.77,2.11,1.81,2.1,1.76
2016,22,Jan,01:00:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,Los Angeles Clippers,CLE,LAC,115,102,1.45,2.78,1.49,2.85,1.43,2.9
2016,22,Jan,01:00:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Detroit Pistons,NOP,DET,115,99,1.79,2.05,1.83,2.1,1.8,2.05
2016,21,Jan,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Lakers,Sacramento Kings,LAL,SAC,93,112,3.54,1.37,3.56,1.34,3.35,1.34
2016,21,Jan,03:30:00 AM,USA,NBA ,2015/2016,Portland Trail Blazers,Atlanta Hawks,POR,ATL,98,104,2.2,1.79,2.18,1.77,2.15,1.74
2016,21,Jan,01:30:00 AM,USA,NBA ,2015/2016,Dallas Mavericks,Minnesota Timberwolves,DAL,MIN,106,94,1.18,5,1.22,4.9,1.2,4.75
2016,21,Jan,01:00:00 AM,USA,NBA ,2015/2016,Chicago Bulls,Golden State Warriors,CHI,GSW,94,125,3.32,1.4,3.35,1.38,3.3,1.35
2016,21,Jan,01:00:00 AM,USA,NBA ,2015/2016,Houston Rockets,Detroit Pistons,HOU,DET,114,123,1.7,2.34,1.68,2.33,1.66,2.3
2016,21,Jan,01:00:00 AM,USA,NBA ,2015/2016,Oklahoma City Thunder,Charlotte Hornets,OKC,CHA,109,95,1.18,5,1.2,5.2,1.2,4.75
2016,21,Jan,12:30:00 AM,USA,NBA ,2015/2016,Brooklyn Nets,Cleveland Cavaliers,BKN,CLE,78,91,9.4,1.1,9.35,1.09,9,1.07
2016,21,Jan,12:30:00 AM,USA,NBA ,2015/2016,New York Knicks,Utah Jazz,NYK,UTA,118,111,1.73,2.13,1.73,2.24,1.6,2.45
2016,21,Jan,12:30:00 AM,USA,NBA ,2015/2016,Toronto Raptors,Boston Celtics,TOR,BOS,115,109,,,1.65,2.39,1.64,2.35
2016,21,Jan,12:00:00 AM,USA,NBA ,2015/2016,Orlando Magic,Philadelphia 76ers,ORL,PHI,87,96,1.31,3.48,1.36,3.48,1.31,3.6
2016,21,Jan,12:00:00 AM,USA,NBA ,2015/2016,Washington Wizards,Miami Heat,WAS,MIA,106,87,1.54,2.52,1.56,2.6,1.57,2.55
2016,20,Jan,02:00:00 AM,USA,NBA ,2015/2016,Denver Nuggets,Oklahoma City Thunder,DEN,OKC,104,110,4.5,1.26,4.3,1.26,4.25,1.23
2016,20,Jan,02:00:00 AM,USA,NBA ,2015/2016,Phoenix Suns,Indiana Pacers,PHX,IND,94,97,3.66,1.35,3.56,1.34,3.35,1.34
2016,20,Jan,01:00:00 AM,USA,NBA ,2015/2016,New Orleans Pelicans,Minnesota Timberwolves,NOP,MIN,114,99,1.48,2.68,1.53,2.71,1.47,2.75
2016,20,Jan,12:30:00 AM,USA,NBA ,2015/2016,Miami Heat,Milwaukee Bucks,MIA,MIL,79,91,1.47,3,1.48,2.88,1.42,2.95
2016,19,Jan,03:30:00 AM,USA,NBA ,2015/2016,Los Angeles Clippers,Houston Rockets,LAC,HOU,140,132,1.43,2.84,1.47,2.91,1.43,2.9
2016,19,Jan,01:30:00 AM,USA,NBA ,2015/2016,Dallas Mavericks,Boston Celtics,DAL,BOS,118,113,2.02,1.81,2.14,1.79,2.05,1.8
2016,19,Jan,01:00:00 AM,USA,NBA ,2015/2016,Cleveland Cavaliers,Golden State Warriors,CLE,GSW,98,132,1.62,2.31,1.66,2.37,1.64,2.35
2016,19,Jan,12:30:00 AM,USA,NBA ,2015/2016,Toronto Raptors,Brooklyn Nets,TOR,BKN,112,100,1.11,6.8,1.13,6.99,1.09,8
2016,18,Jan,10:00:00 PM,USA,NBA ,2015/2016,Atlanta Hawks,Orlando Magic,ATL,ORL,98,81,1.27,3.86,1.3,3.95,1.25,4.1
2016,18,Jan,08:30:00 PM,USA,NBA ,2015/2016,Detroit Pistons,Chicago Bulls,DET,CHI,101,111,1.66,2.26,1.7,2.29,1.64,2.35
2016,18,Jan,07:30:00 PM,USA,NBA ,2015/2016,Memphis Grizzlies,New Orleans Pelicans,MEM,NOP,101,99,1.56,2.49,1.65,2.39,1.57,2.55
2016,18,Jan,07:00:00 PM,USA,NBA ,2015/2016,Charlotte Hornets,Utah Jazz,CHA,UTA,124,119,1.65,2.19,1.74,2.23,1.64,2.35
2016,18,Jan,07:00:00 PM,USA,NBA ,2015/2016,Washington Wizards,Portland Trail Blazers,WAS,POR,98,108,1.51,2.64,1.53,2.69,1.52,2.67
